Date,Day of Wk,SPX Close,Seasonal_rank,NPD 5 SMA,5dt,21dt,200d,Model,NPD,252d FWD%,126d FWD%,63d FWD%,21d FWD%,10d FWD%,5d FWD%,1d FWD%,Day of,VIX,5d FWD VIX,21d FWD VIX
3/26/2004,Friday,1108.03,0,-7,4,2,1056.8726,0,-6.24,5.17,-0.41,2.30,2.72,3.36,3.05,1.30,-0.11,17.32999,16.361996,15.69999773
3/29/2004,Monday,1122.47,1,-9,9,2,1057.4924,-1,-13.45,5.25,-1.11,1.23,-0.01,0.62,2.50,0.40,1.30,16.5,16.055996,15.70454273
3/30/2004,Tuesday,1127,5,-9,9,2,1058.18435,0,-3.96,4.76,-1.08,1.22,-1.16,0.10,1.88,-0.07,0.40,16.28,15.863996,15.74590591
3/31/2004,Wednesday,1126.21,6,-11,9,2,1058.7611,0,-13.43,4.15,-1.03,0.25,-1.68,0.23,1.27,0.53,-0.07,16.73999,15.667998,15.74045182
4/1/2004,Thursday,1132.17,4,-9,8,3,1059.3635,1,-6.68,3.88,-0.06,-0.60,-1.29,0.21,0.63,0.85,0.53,16.64999,15.589998,15.73590636
4/2/2004,Friday,1141.8,6,-8,9,3,1060.02205,0,-4.62,3.47,-0.58,-2.24,-1.95,-0.52,0.30,0.77,0.85,15.64,15.517998,15.74181545
4/5/2004,Monday,1150.54,7,-7,9,3,1060.8013,0,-7.78,2.91,-1.40,-2.80,-2.52,-2.82,-1.84,-0.21,0.77,14.97,15.975996,15.83636045
4/6/2004,Tuesday,1148.17,4,-8,8,4,1061.5635,1,-7.99,3.74,-0.53,-3.40,-2.98,-2.09,-1.74,-0.67,-0.21,15.32,16.035996,15.96408727
4/7/2004,Wednesday,1140.51,3,-6,7,4,1062.3578,1,-1.75,3.57,-0.86,-2.43,-3.67,-0.05,-1.02,-0.10,-0.67,15.76,16.031996,16.14635955
4/8/2004,Thursday,1139.33,2,-4,6,5,1063.13725,-1,1.12,3.68,-1.51,-2.19,-4.58,0.11,-0.42,0.52,-0.10,16.25999,15.767998,16.25135955
4/12/2004,Monday,1145.22,4,-4,5,8,1063.9868,-1,-3.55,3.71,-1.82,-2.63,-4.34,-0.85,-0.82,-1.38,0.52,15.28,15.795998,16.38135955
4/13/2004,Tuesday,1129.42,4,-1,2,5,1064.70485,-1,6.54,3.93,-0.67,-1.59,-2.85,0.77,-1.00,-0.11,-1.38,17.25999,15.678,16.45408682
4/14/2004,Wednesday,1128.17,7,-1,2,6,1065.4646,-1,-8.28,3.00,-1.29,-1.90,-2.81,-0.51,-0.36,0.06,-0.11,15.62,15.674,16.58363182
4/15/2004,Thursday,1128.84,9,-2,3,6,1066.2363,0,-5.7,1.22,-2.26,-2.43,-2.94,-1.33,0.98,0.51,0.06,15.74,15.448,16.77544955
4/16/2004,Friday,1134.57,10,-5,4,5,1066.9976,0,-11.62,1.01,-2.32,-2.97,-4.45,-2.41,0.53,0.11,0.51,14.94,15.262,16.97499455
4/19/2004,Monday,1135.84,7,-7,3,5,1067.70805,1,-16.39,1.49,-1.92,-2.39,-3.90,-1.61,-0.03,-1.56,0.11,15.42,15.132,17.13453955
4/20/2004,Tuesday,1118.09,4,-9,3,5,1068.37,1,-3,1.74,-1.33,-2.17,-2.63,0.13,1.79,0.54,-1.56,16.67,14.812,17.22544864
4/21/2004,Wednesday,1124.12,6,-8,4,7,1068.9681,1,-5.05,3.19,-1.82,-2.43,-3.11,-0.23,-0.15,1.41,0.54,15.6,14.949998,17.35681182
4/22/2004,Thursday,1139.95,8,-10,7,8,1069.62865,1,-11.98,1.07,-2.94,-4.72,-4.07,-2.28,-2.29,0.06,1.41,14.61,15.347996,17.51453864
4/23/2004,Friday,1140.6,8,-9,6,8,1070.32055,1,-7.14,1.88,-3.93,-4.96,-3.97,-3.67,-2.92,-0.45,0.06,14.01,15.983994,17.603175
4/26/2004,Monday,1135.48,6,-8,4,6,1071.0546,1,-14.27,1.43,-3.58,-3.58,-1.97,-4.26,-1.58,0.24,-0.45,14.77,16.353994,17.65772045
4/27/2004,Tuesday,1138.15,5,-8,8,7,1071.7547,1,-1.16,1.60,-2.38,-3.75,-2.04,-3.75,-1.64,-1.38,0.24,15.07,16.649992,17.66726591
4/28/2004,Wednesday,1122.41,4,-8,4,4,1072.34745,1,-6.76,1.85,0.27,-1.96,-0.10,-2.24,-0.07,-0.76,-1.38,16.28999,16.545994,17.63135727
4/29/2004,Thursday,1113.88,3,-7,1,3,1072.91475,2,-3.98,3.86,1.22,-1.09,0.61,-1.56,0.01,-0.60,-0.76,16.59999,16.635994,17.61772091
4/30/2004,Friday,1107.24,1,-7,1,3,1073.4805,1,-6.92,4.96,2.07,-0.06,1.26,-1.05,-0.77,0.93,-0.60,17.18999,16.823994,17.56726636
5/3/2004,Monday,1117.56,4,-6,2,3,1074.15965,1,-12.31,3.90,1.16,-1.60,0.66,-3.00,-2.72,0.17,0.93,16.62,17.453992,17.58590273
5/4/2004,Tuesday,1119.51,4,-7,2,2,1074.7906,1,-4.97,5.01,0.99,-1.87,-0.26,-2.50,-2.15,0.18,0.17,16.54999,17.857992,17.59635773
5/5/2004,Wednesday,1121.58,4,-7,4,2,1075.5045,1,-7.07,4.50,1.93,-3.64,0.08,-2.93,-2.17,-0.68,0.18,15.77,18.331992,17.579085
5/6/2004,Thursday,1113.96,4,-8,4,2,1076.13375,1,-6.52,5.15,4.28,-4.49,2.39,-2.22,-1.57,-1.37,-0.68,17.04999,18.693992,17.48635818
5/7/2004,Friday,1098.69,6,-7,3,1,1076.6842,1,-6.49,7.30,6.14,-3.05,3.95,-0.46,-0.28,-1.05,-1.37,18.12999,18.761992,17.36181318
5/10/2004,Monday,1087.12,6,-6,1,1,1077.2118,2,-4.3,7.28,7.15,-0.74,4.06,0.76,-0.28,0.77,-1.05,19.76999,18.799992,17.14681364
5/11/2004,Tuesday,1095.49,8,-7,1,1,1077.69585,2,-8.43,6.90,6.26,-1.80,3.74,1.61,-0.36,0.16,0.77,18.56999,18.951992,17.03317727
5/12/2004,Wednesday,1097.26,5,-6,1,2,1078.19955,2,-2.69,5.66,5.98,-3.10,2.55,1.61,-0.78,-0.07,0.16,18.14,19.10999,16.89272273
5/13/2004,Thursday,1096.47,5,-5,2,2,1078.7355,1,-4.87,5.25,7.02,-2.89,3.24,2.26,-0.66,-0.07,-0.07,18.85999,19.071992,16.70772318
5/14/2004,Friday,1095.66,2,-5,4,2,1079.27555,-1,-3.28,6.39,8.08,-1.49,3.46,2.28,-0.19,-1.06,-0.07,18.46999,19.075992,16.55681455
5/17/2004,Monday,1084.08,1,-5,4,1,1079.7444,0,-7.32,8.28,9.20,-0.22,4.42,3.43,1.04,0.69,-1.06,19.95999,18.699992,16.33090591
5/18/2004,Tuesday,1091.53,4,-4,4,1,1080.3013,-1,-2.32,8.61,7.69,0.33,3.98,3.07,1.97,-0.26,0.69,19.32999,18.025994,16.14590636
5/19/2004,Wednesday,1088.68,7,-4,3,2,1080.8306,-1,-2.17,9.41,8.57,0.23,3.82,2.57,2.41,0.05,-0.26,18.92999,17.433996,15.93590682
5/20/2004,Thursday,1089.18,8,-4,3,2,1081.44915,-1,-6.03,9.19,8.66,0.84,4.15,3.06,2.95,0.40,0.05,18.67,16.755996,15.722725
5/21/2004,Friday,1093.59,8,-5,4,1,1082.0817,-1,-4.75,9.17,7.02,0.19,4.61,4.29,2.47,0.16,0.40,18.48999,16.157998,15.55545273
5/24/2004,Monday,1095.34,10,-3,7,1,1082.6878,0,0.57,9.01,7.48,0.08,4.13,4.27,2.36,1.62,0.16,18.07999,15.801998,15.42408955
5/25/2004,Tuesday,1113.08,9,-4,8,2,1083.36525,0,-5.36,6.91,5.74,-0.73,1.91,1.64,1.07,0.17,1.62,15.96,15.825996,15.42908909
5/26/2004,Wednesday,1114.95,10,-4,9,2,1084.03705,-1,-2.24,7.41,5.99,-0.88,1.67,1.93,0.15,0.57,0.17,15.97,16.037996,15.40636182
5/27/2004,Thursday,1121.26,10,-3,9,4,1084.6916,-1,-0.75,6.91,5.48,-1.20,1.34,0.36,0.11,-0.06,0.57,15.28,16.337996,15.36363455
5/28/2004,Friday,1120.64,9,-3,9,5,1085.37465,-1,-6.75,6.32,5.17,-1.92,1.79,1.01,1.77,0.05,-0.06,15.5,16.315996,15.34999818
6/1/2004,Tuesday,1121.24,9,-5,9,5,1086.0283,-1,-7.89,7.22,4.69,-1.52,0.69,1.10,1.86,0.33,0.05,16.29999,16.057998,15.29454409
6/2/2004,Wednesday,1124.99,9,-4,7,5,1086.6999,0,-0.68,7.05,5.90,-1.70,0.03,0.63,0.56,-0.74,0.33,16.07999,15.92,15.30227182
6/3/2004,Thursday,1116.63,4,-5,5,4,1087.28435,1,-8.22,7.11,6.60,0.15,-0.04,1.65,1.78,0.53,-0.74,17.03,15.522,15.24681727
6/4/2004,Friday,1122.51,3,-5,5,4,1087.88525,1,-1.25,6.68,6.12,-0.79,-0.37,0.70,0.24,1.61,0.53,16.78,15.379998,15.22045364
6/7/2004,Monday,1140.53,4,-5,8,6,1088.5864,1,-9.23,4.97,4.36,-1.69,-2.76,-0.54,-0.75,0.14,1.61,15.39,15.311998,15.23818091
6/8/2004,Tuesday,1142.12,3,-3,8,8,1089.28065,-1,3.76,4.60,3.06,-2.26,-2.57,0.17,-0.75,-0.95,0.14,15.01,15.267998,15.23590818
6/9/2004,Wednesday,1131.29,4,-1,6,8,1089.97185,-1,10.49,6.16,4.55,-1.14,-1.50,0.82,0.07,0.46,-0.95,15.39,15.219998,15.19363545
6/10/2004,Thursday,1136.47,4,2,8,8,1090.68565,-1,6.1,5.42,4.64,-1.10,-1.88,-0.19,-0.13,-0.99,0.46,15.04,15.209998,15.13545364
6/14/2004,Monday,1125.26,6,6,5,7,1091.3283,0,17.61,6.71,5.58,0.05,-1.23,0.73,0.45,0.60,-0.99,16.06999,15.048,15.07363591
6/15/2004,Tuesday,1132,3,9,3,7,1092.00435,0,4.65,6.35,5.89,-0.32,-2.24,0.37,0.21,0.14,0.60,15.05,14.9,15.04136318
6/16/2004,Wednesday,1133.6,4,9,3,8,1092.65815,0,3.88,6.44,6.16,-1.17,-2.84,0.63,0.92,-0.14,0.14,14.79,14.738,15.05863591
6/17/2004,Thursday,1132.03,1,7,5,8,1093.27815,-1,1.01,6.97,6.51,-0.75,-2.75,-0.27,0.76,0.26,-0.14,15.15,14.67,15.01409045
6/18/2004,Friday,1135,2,5,4,8,1093.8432,0,-1.34,7.22,6.01,-0.57,-2.32,-0.85,-0.06,-0.41,0.26,14.99,14.71,15.07863545
6/21/2004,Monday,1130.32,2,2,5,8,1094.36345,-1,0.92,7.59,5.65,-0.72,-3.22,-1.25,0.28,0.36,-0.41,15.26,14.871998,15.10090818
6/22/2004,Tuesday,1134.41,3,0,5,8,1094.89565,-1,-3.79,6.98,5.31,-0.45,-3.31,-1.42,0.16,0.85,0.36,14.31,15.103998,15.20045364
6/23/2004,Wednesday,1144.04,2,0,6,8,1095.509,-1,2,6.10,5.37,-2.66,-5.06,-3.05,-0.29,-0.30,0.85,13.98,15.175998,15.35136227
6/24/2004,Thursday,1140.62,3,-2,6,8,1096.0539,-1,-5.45,5.27,6.04,-2.83,-4.96,-2.44,-1.02,-0.55,-0.30,14.81,15.253998,15.43045273
6/25/2004,Friday,1134.32,6,1,4,6,1096.60965,-1,9.76,5.05,6.68,-2.13,-3.48,-1.76,-0.79,-0.07,-0.55,15.19,15.231998,15.47408864
6/28/2004,Monday,1133.52,5,1,5,6,1097.2226,-1,1.47,5.04,6.30,-2.65,-3.36,-1.62,-1.53,0.24,-0.07,16.06999,15.268,15.45636182
6/29/2004,Tuesday,1136.23,7,1,5,5,1097.82165,-1,-3.84,5.75,6.80,-2.30,-3.15,-2.18,-1.58,0.40,0.24,15.47,15.336,15.44954364
6/30/2004,Wednesday,1140.75,6,0,4,6,1098.43225,-1,-2.41,5.18,6.37,-2.27,-3.42,-2.99,-2.77,-1.03,0.40,14.34,15.708,15.49636182
7/1/2004,Thursday,1128.98,6,1,3,5,1099.0031,-1,2.06,5.52,7.49,-1.28,-1.98,-2.44,-1.43,-0.32,-1.03,15.2,15.824,15.53408909
7/2/2004,Friday,1125.38,4,0,3,4,1099.4834,-1,4.3,6.14,7.69,0.54,-2.28,-2.18,-0.98,-0.82,-0.32,15.08,15.8,15.58545227
7/6/2004,Tuesday,1116.19,1,0,2,4,1099.9345,-2,1.29,7.96,7.69,1.70,-1.57,-0.67,-0.09,0.19,-0.82,16.25,15.442,15.67954273
7/7/2004,Wednesday,1118.33,2,1,2,4,1100.32825,-1,1.89,6.85,6.23,1.44,-3.36,-2.19,-0.61,-0.83,0.19,15.81,15.032,15.83999727
7/8/2004,Thursday,1109.1,3,2,1,2,1100.6922,0,0.08,8.00,6.73,2.97,-4.07,-1.11,-0.22,0.33,-0.83,16.2,14.734,15.96227
7/9/2004,Friday,1112.81,3,1,2,2,1101.1423,-1,-5.06,8.90,6.75,1.60,-4.28,-2.39,-1.03,0.14,0.33,15.78,14.446,16.03908773
7/12/2004,Monday,1114.35,3,0,3,3,1101.56885,-1,1.76,9.43,6.45,0.70,-3.17,-2.72,-1.21,0.07,0.14,14.96,14.488,16.17908727
7/13/2004,Tuesday,1115.13,1,-1,4,2,1102.0976,-2,-2.64,9.60,6.74,0.83,-3.53,-1.82,-0.58,-0.33,0.07,14.46,14.43,16.38908682
7/14/2004,Wednesday,1111.47,0,-2,3,3,1102.63865,-2,-4.8,10.06,6.43,0.93,-4.34,-1.44,-1.58,-0.43,-0.33,13.76,14.959998,16.580905
7/15/2004,Thursday,1106.69,0,-3,4,2,1103.18785,-2,-6.66,10.83,7.32,0.63,-3.79,-0.57,-0.89,-0.48,-0.43,14.71,15.167998,16.71090455
7/16/2004,Friday,1101.4,0,-3,3,2,1103.6619,-2,-3.74,11.49,6.90,0.17,-2.00,0.03,-1.38,-0.05,-0.48,14.34,15.599998,16.83272227
7/19/2004,Monday,1100.9,0,-5,2,2,1104.18665,-2,-5.57,10.92,7.60,0.66,-1.74,0.52,-1.53,0.71,-0.05,15.17,16.025996,16.88090409
7/20/2004,Tuesday,1108.67,0,-7,3,2,1104.6389,0,-11.74,10.89,7.88,0.48,-1.22,-0.81,-1.25,-1.33,0.71,14.17,16.501994,17.00772182
7/21/2004,Wednesday,1093.88,2,-7,2,2,1105.0071,1,-6.61,12.92,8.30,0.85,-0.24,0.43,0.14,0.27,-1.33,16.40999,16.449994,16.98908591
7/22/2004,Thursday,1096.84,1,-6,3,2,1105.34205,0,-3.49,11.87,7.16,0.62,0.14,-1.47,0.33,-0.97,0.27,15.75,16.435994,16.994995
7/23/2004,Friday,1086.2,5,-6,2,1,1105.6013,1,-4.49,13.58,7.52,1.87,0.87,-2.05,1.43,-0.20,-0.97,16.5,16.199994,16.94181318
7/26/2004,Monday,1084.07,8,-7,2,1,1105.8254,1,-6.61,13.37,7.35,1.08,1.12,-1.74,2.08,0.99,-0.20,17.29999,15.813996,16.83635909
7/27/2004,Tuesday,1094.83,8,-8,2,1,1106.13065,1,-16.61,12.45,6.72,0.00,0.93,-1.44,0.44,0.05,0.99,16.54999,15.709998,16.76181409
7/28/2004,Wednesday,1095.42,7,-7,5,2,1106.4141,1,-6.26,12.91,7.18,1.43,0.88,-1.79,0.29,0.46,0.05,16.14999,15.721998,16.69636
7/29/2004,Thursday,1100.43,7,-9,5,2,1106.72595,1,-8.72,13.02,6.74,2.27,0.67,-3.38,-1.79,0.12,0.46,15.68,16.249996,16.68545091
7/30/2004,Friday,1101.72,8,-8,7,1,1107.0078,1,-1.62,12.02,6.32,2.33,-0.23,-3.35,-3.43,0.44,0.12,15.32,17.053996,16.68408727
8/2/2004,Monday,1106.62,8,-6,8,2,1107.2935,1,2.37,11.63,6.75,2.13,-0.22,-2.47,-3.74,-0.63,0.44,15.37,17.757996,16.66317818
8/3/2004,Tuesday,1099.69,8,-4,5,2,1107.55815,-1,-7.39,13.13,8.16,2.80,0.57,-1.64,-1.88,-0.10,-0.63,16.03,18.045994,16.58363273
8/4/2004,Wednesday,1098.63,9,-4,5,3,1107.80095,0,-6.01,13.33,8.61,2.91,1.79,-0.31,-2.08,-1.63,-0.10,16.20999,18.411994,16.47908773
8/5/2004,Thursday,1080.7,8,-3,2,1,1108.00785,-1,-0.81,14.36,10.10,5.78,3.05,0.97,-1.62,-1.55,-1.63,18.31999,18.563994,16.28590636
8/6/2004,Friday,1063.97,6,-4,1,1,1108.1043,0,-7.4,15.27,13.07,9.18,5.39,3.23,0.08,0.12,-1.55,19.34,18.291994,16.04590636
8/9/2004,Monday,1065.22,6,-5,0,1,1108.20025,2,-4.14,14.82,12.81,9.48,4.79,2.86,1.33,1.30,0.12,18.89,18.027992,15.82408818
8/10/2004,Tuesday,1079.04,5,-6,2,2,1108.44365,1,-10.99,14.12,11.42,7.96,3.65,1.59,0.25,-0.30,1.30,17.46999,17.937992,15.65545227
8/11/2004,Wednesday,1075.79,7,-5,1,1,1108.65375,2,-2.05,14.25,10.80,8.21,4.47,2.71,1.80,-1.17,-0.30,18.03999,17.575994,15.43408909
8/12/2004,Thursday,1063.23,7,-5,2,1,1108.82535,1,-2.67,16.42,12.58,9.38,5.89,3.94,2.63,0.15,-1.17,19.07999,17.151994,15.18318045
8/13/2004,Friday,1064.8,6,-5,5,1,1108.9937,1,-4.94,15.55,13.19,10.21,5.97,4.04,3.15,1.37,0.15,17.98,16.755994,15.03136227
8/16/2004,Monday,1079.34,4,-4,7,2,1109.15645,-1,-1.49,14.32,12.12,9.71,3.80,1.84,1.51,0.22,1.37,17.56999,16.417996,14.88681727
8/17/2004,Tuesday,1081.71,5,-2,5,2,1109.32445,-1,0.98,12.72,11.89,9.44,3.86,2.08,1.34,1.24,0.22,17.01999,16.079998,14.75090864
8/18/2004,Wednesday,1095.17,2,-3,8,3,1109.5656,-1,-4.81,11.42,9.64,7.33,3.05,0.98,0.89,-0.36,1.24,16.23,15.829998,14.66909045
8/19/2004,Thursday,1091.23,2,-2,9,4,1109.7682,-2,-1.41,11.71,10.11,8.31,2.84,2.48,1.27,0.65,-0.36,16.95999,15.42,14.51909091
8/20/2004,Friday,1098.35,3,-1,9,4,1109.96485,-2,-0.71,11.05,9.40,7.76,2.82,1.39,0.86,-0.24,0.65,16,15.162,14.46181818
8/23/2004,Monday,1095.68,3,-1,8,5,1110.177,-1,2.91,11.50,8.68,6.81,1.63,2.34,0.32,0.05,-0.24,15.88,15.074,14.41272727
8/24/2004,Tuesday,1096.19,2,-1,7,5,1110.3989,-1,1.24,11.07,9.49,7.39,1.11,1.83,0.73,0.80,0.05,15.33,15.066,14.365
8/25/2004,Wednesday,1104.96,2,0,6,5,1110.63345,-1,-1.84,9.47,9.63,6.51,0.47,1.21,0.09,0.01,0.80,14.98,15.052,14.34863636
8/26/2004,Thursday,1105.09,0,0,7,5,1110.89285,-2,-2.63,9.71,9.62,6.94,-0.14,1.70,1.20,0.24,0.01,14.91,14.926,14.29954545
8/27/2004,Friday,1107.77,1,0,6,5,1111.19615,-2,0.8,8.79,9.27,6.76,0.21,1.63,0.53,-0.78,0.24,14.71,14.766,14.23136364
8/30/2004,Monday,1099.15,2,0,5,4,1111.45905,-1,4.76,10.29,10.09,7.23,1.42,2.65,2.02,0.46,-0.78,15.44,14.492,14.13590909
8/31/2004,Tuesday,1104.24,3,1,6,4,1111.6876,-1,4.64,9.43,9.62,6.30,0.94,1.46,1.09,0.15,0.46,15.29,14.246,14.02045455
9/1/2004,Wednesday,1105.91,2,2,5,4,1111.9251,-1,4.22,10.35,10.51,7.73,2.31,1.59,1.13,1.12,0.15,14.91,14.066,13.95227273
9/2/2004,Thursday,1118.31,1,3,7,6,1112.2649,-2,-1.92,9.24,9.28,6.44,1.51,0.92,0.50,-0.42,1.12,14.28,13.962,13.93727273
9/3/2004,Friday,1113.63,0,4,6,7,1112.6149,-2,6.54,9.37,9.50,6.96,1.87,0.77,1.09,0.69,-0.42,13.91,13.814,13.90863636
9/7/2004,Tuesday,1121.3,0,4,8,9,1113.05065,-2,4.81,10.00,7.64,6.15,1.85,0.71,0.63,-0.45,0.69,14.07,13.712,13.92818182
9/8/2004,Wednesday,1116.27,1,3,7,9,1113.4198,-2,2.44,10.76,8.33,5.45,1.29,-0.24,0.37,0.19,-0.45,14.06,13.828,13.97318182
9/9/2004,Thursday,1118.38,1,3,7,8,1113.84345,-2,4.22,11.01,7.31,5.76,0.34,-0.90,0.46,0.50,0.19,14.01,13.904,14.005
9/10/2004,Friday,1123.92,2,3,5,8,1114.28665,-1,-4.9,10.46,6.78,5.81,0.04,-1.23,0.41,0.17,0.50,13.76,13.958,14.06363636
9/13/2004,Monday,1125.82,2,3,7,9,1114.65535,-1,6.09,10.19,7.20,5.52,-0.35,-1.98,-0.32,0.22,0.17,13.17,14.21,14.16590909
9/14/2004,Tuesday,1128.33,2,1,6,9,1115.02755,-1,-2.06,9.12,6.15,6.23,-1.30,-1.62,0.09,-0.71,0.22,13.56,14.23,14.29636318
9/15/2004,Wednesday,1120.37,2,1,5,8,1115.33715,-1,2.99,9.53,6.04,7.41,-1.52,-0.50,-0.61,0.28,-0.71,14.64,14.25,14.314545
9/16/2004,Thursday,1123.5,2,1,5,8,1115.66365,-1,4.06,9.28,5.94,7.32,-1.36,-0.79,-1.35,0.45,0.28,14.39,14.332,14.32909045
9/17/2004,Friday,1128.55,3,3,5,7,1115.9558,-1,2.39,9.69,5.41,6.61,-1.29,0.26,-1.63,-0.56,0.45,14.03,14.382,14.37909045
9/20/2004,Monday,1122.2,1,2,4,7,1116.2337,-2,1.52,9.70,5.49,6.42,-1.69,1.16,-1.66,0.63,-0.56,14.43,14.42,14.39818136
9/21/2004,Tuesday,1129.3,0,2,5,7,1116.55655,-2,-2.19,8.15,3.76,5.79,-2.27,0.46,-1.70,-1.39,0.63,13.66,14.454,14.43818136
9/22/2004,Wednesday,1113.56,1,2,3,6,1116.77575,-2,2.01,8.68,5.30,8.25,-0.63,2.56,0.11,-0.47,-1.39,14.74,14.148,14.46272682
9/23/2004,Thursday,1108.36,2,1,2,5,1117.01005,-1,2.15,9.59,5.69,9.13,-1.14,2.01,0.56,0.16,-0.47,14.8,13.856,14.54363545
9/24/2004,Friday,1110.11,1,0,2,4,1117.2141,-2,-1.45,9.47,5.78,9.01,-1.38,1.08,1.93,-0.59,0.16,14.28,13.55,14.63954455
9/27/2004,Monday,1103.52,2,1,2,4,1117.4308,-1,2.74,10.16,5.60,9.19,0.69,1.89,2.87,0.59,-0.59,14.62,13.308,14.68954455
9/28/2004,Tuesday,1110.06,1,1,2,4,1117.68585,-2,1.63,9.51,6.43,9.32,1.38,1.06,2.20,0.43,0.59,13.83,13.332,14.76045364
9/29/2004,Wednesday,1114.8,1,1,5,5,1117.9038,-2,1.4,9.16,5.90,8.85,1.13,-0.10,2.44,-0.02,0.43,13.21,13.346,14.89954409
9/30/2004,Thursday,1114.58,2,3,6,5,1118.106,-1,11.1,10.15,5.23,8.88,1.40,-1.01,1.44,1.52,-0.02,13.34,13.578,15.03272545
10/1/2004,Friday,1131.5,4,3,8,6,1118.4233,-1,-1.2,8.60,3.94,7.11,-0.09,-2.06,-0.83,0.32,1.52,12.75,14.038,15.18863409
10/4/2004,Monday,1135.17,5,3,9,6,1118.7235,-2,1.34,8.06,4.07,5.89,-0.40,-1.86,-0.95,-0.06,0.32,13.41,14.298,15.21727045
10/5/2004,Tuesday,1134.48,7,3,9,6,1119.0135,-2,0.21,7.05,4.37,4.72,0.77,-2.75,-1.11,0.67,-0.06,13.95,14.518,15.21817955
10/6/2004,Wednesday,1142.05,5,3,9,6,1119.27785,-2,5.4,4.76,4.30,3.65,1.72,-3.36,-2.49,-1.00,0.67,13.28,14.946,15.24363409
10/7/2004,Thursday,1130.65,6,2,7,5,1119.4878,-1,6.11,5.38,4.47,5.06,3.14,-2.14,-2.42,-0.75,-1.00,14.5,15.331998,15.21181591
10/8/2004,Friday,1122.14,9,4,3,4,1119.6338,0,8.12,6.57,5.26,5.71,3.81,-2.35,-1.24,0.20,-0.75,15.05,15.329998,15.14636136
10/11/2004,Monday,1124.39,8,5,3,4,1119.77565,0,5.63,5.60,5.64,5.86,3.53,-2.63,-0.92,-0.23,0.20,14.71,15.329998,15.07227045
10/12/2004,Tuesday,1121.84,7,6,2,4,1119.91465,0,6.6,5.62,4.63,5.45,3.66,-0.96,-1.66,-0.73,-0.23,15.05,15.345998,14.98090682
10/13/2004,Wednesday,1113.64,7,5,1,3,1120.0034,1,-0.36,5.75,4.35,6.65,5.37,1.06,-0.90,-0.93,-0.73,15.42,15.231998,14.88590682
10/14/2004,Thursday,1103.29,9,5,1,3,1119.97245,2,6.18,6.67,3.56,6.72,7.33,2.19,0.29,0.45,-0.93,16.42999,14.854,14.74727091
10/15/2004,Friday,1108.2,7,4,2,3,1119.96525,-1,3.23,7.07,3.41,6.89,6.82,1.99,-1.12,0.53,0.45,15.04,14.902,14.66408909
10/18/2004,Monday,1114.02,6,3,3,3,1119.97575,-1,1.81,5.76,3.48,7.36,5.51,1.48,-1.73,-0.97,0.53,14.71,15.275998,14.59590727
10/19/2004,Tuesday,1103.23,8,2,2,3,1119.94945,-1,0.13,8.39,3.11,7.38,7.13,2.48,0.71,0.04,-0.97,15.13,15.527998,14.49818
10/20/2004,Wednesday,1103.66,8,2,3,2,1119.85665,-1,-1.41,6.72,5.10,6.50,7.24,3.58,1.97,0.26,0.04,14.85,15.701998,14.43681636
10/21/2004,Thursday,1106.49,4,2,5,3,1119.77075,-1,6.02,6.61,4.12,5.55,5.77,4.99,1.89,-0.97,0.26,14.54,15.871998,14.36545273
10/22/2004,Friday,1095.74,2,1,2,3,1119.6178,-1,-1.6,7.65,6.06,6.21,7.44,6.43,3.14,-0.09,-0.97,15.28,16.069996,14.24681636
10/25/2004,Monday,1094.8,4,-1,2,3,1119.4322,-1,-7.12,9.55,5.20,6.72,7.50,6.40,3.26,1.49,-0.09,16.57999,16.007996,14.07136227
10/26/2004,Tuesday,1111.1,9,-3,6,5,1119.3784,0,-8.79,7.69,4.08,5.67,6.36,4.77,1.75,1.29,1.49,16.39,15.965994,13.90772591
10/27/2004,Wednesday,1125.4,10,-3,8,5,1119.36925,0,-4.42,5.86,1.58,4.37,5.09,3.33,1.58,0.18,1.29,15.72,15.629994,13.79772591
10/28/2004,Thursday,1127.44,10,-5,8,5,1119.40035,0,-1.91,4.56,2.61,3.90,4.54,4.08,3.04,0.24,0.18,15.39,15.345994,13.69999864
10/29/2004,Friday,1130.2,10,-6,9,5,1119.39875,1,-7.51,6.04,2.83,4.52,3.86,4.78,3.18,0.03,0.24,16.26999,14.859996,13.54999909
11/1/2004,Monday,1130.51,10,-5,9,4,1119.39105,1,-1.67,6.77,2.71,5.21,5.38,4.71,3.04,0.01,0.03,16.26999,14.365998,13.40045409
11/2/2004,Tuesday,1130.58,9,-4,8,4,1119.3448,0,-3.76,6.38,3.99,5.54,5.28,3.97,2.96,1.12,0.01,16.17999,13.852,13.25409091
11/3/2004,Wednesday,1143.2,7,-3,8,5,1119.36695,-1,-0.13,6.26,2.53,4.08,4.20,3.39,1.72,1.62,1.12,14.04,13.66,13.21545455
11/4/2004,Thursday,1161.67,3,-3,9,6,1119.4372,-2,-2.56,5.02,0.83,3.56,2.46,1.88,1.02,0.39,1.62,13.97,13.474,13.20181818
11/5/2004,Friday,1166.17,3,-1,9,7,1119.54835,-2,1.19,4.63,1.09,3.05,0.93,0.36,1.54,-0.11,0.39,13.84,13.372,13.17227273
11/8/2004,Monday,1164.89,1,-1,9,8,1119.66505,-3,2.62,4.97,0.11,3.21,1.54,1.06,1.62,-0.07,-0.11,13.8,13.288,13.13045455
